Gen:        Fevals:          Best:   Improvement:     Mutations:
1710454        1710454       -179.581     0.00448861              1
1714858        1714858       -179.581    0.000205241              1
1721732        1721732       -179.581    1.25652e-05              1
1730415        1730415       -179.581    5.50488e-05              1
1732687        1732687       -179.583     0.00173297              1
1733271        1733271       -179.583    0.000134278              1
1738026        1738026       -179.583    2.00877e-07              1
1742530        1742530       -179.583    0.000183786              1
1743218        1743218       -179.583     2.0481e-05              1
1747128        1747128       -179.584    0.000695876              1
1747472        1747472       -179.585    0.000740318              1
1750495        1750495       -179.586    0.000990191              1
1759894        1759894       -179.586    2.57383e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1765850        1765850       -179.586    0.000369576              1
1767777        1767777       -179.587    0.000780679              1
1770316        1770316       -179.588    0.000439711              1
1772555        1772555       -179.588    8.02708e-05              1
1773313        1773313       -179.603      0.0159149              1
1781367        1781367       -179.604    0.000815778              1
1785745        1785745       -179.605    0.000454564              1
1786765        1786765       -179.605    2.13027e-05              1
1786830        1786830       -179.605    0.000169088              1
1804449        1804449        -179.61      0.0053957              1
1805366        1805366       -179.611    0.000152773              1
1813526        1813526       -179.613      0.0022625              1
1813816        1813816       -179.613    0.000356423              1
1814013        1814013       -179.613    0.000194275              1
1816195        1816195       -179.615     0.00135826              1
1825981        1825981       -179.616     0.00129444              1
1828474        1828474       -179.616    0.000341635              1
1836312        1836312       -179.617     0.00053303              1
1846436        1846436       -179.617    0.000286364              1
1849024        1849024       -179.617    1.88565e-05              1
1855738        1855738       -179.618    0.000630581              1
1856297        1856297       -179.618    1.11709e-05              1
1856773        1856773       -179.618    0.000228143              1
1858659        1858659       -179.618    0.000181013              1
1861784        1861784       -179.619     0.00127077              1
1873367        1873367       -179.623     0.00312031              1
1875478        1875478       -179.623    7.64701e-05              1
1876145        1876145       -179.625     0.00194514              1
1879660        1879660       -179.625    0.000741509              1
1882151        1882151       -179.626    0.000726454              1
1882743        1882743       -179.626    0.000143962              1
1886174        1886174       -179.626    7.36448e-05              1
1891436        1891436       -179.629     0.00274359              1
1893573        1893573        -179.63     0.00121862              1
1894785        1894785       -179.631     0.00120052              1
1897398        1897398       -179.632    0.000136235              1
1909196        1909196       -179.632    6.95271e-05              1
1909684        1909684       -179.632    0.000232889              1
1911858        1911858       -179.632    4.67449e-05              1
1925624        1925624       -179.632    3.51659e-05              1
1925890        1925890       -179.632    3.13907e-05              1
1926263        1926263       -179.633    0.000499868              1
1928361        1928361       -179.634     0.00134614              1
1935557        1935557       -179.634    6.06346e-05              1
1935941        1935941       -179.634    2.98822e-05              1
1936679        1936679       -179.634    0.000165163              1
1949535        1949535       -179.634    1.13619e-06              1
1956751        1956751       -179.635    0.000535695              1
1959698        1959698       -179.635    0.000526143              1
1966145        1966145       -179.637     0.00213304              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1981856        1981856       -179.637    2.63679e-05              1
1984007        1984007       -179.638    0.000430163              1
1984083        1984083       -179.638    0.000104202              1
1984893        1984893       -179.638    0.000514925              1
1986754        1986754       -179.639    0.000873732              1
1994900        1994900       -179.639    0.000107155              1
1999964        1999964       -179.639    3.24984e-05              1
2011699        2011699       -179.641     0.00190697              1
2012084        2012084       -179.642    0.000961594              1
2014326        2014326       -179.643     0.00030723              1
2014947        2014947       -179.643     5.7653e-05              1
2015630        2015630       -179.643    0.000161716              1
2019268        2019268       -179.646     0.00348458              1
2020027        2020027       -179.648     0.00216135              1
2020914        2020914       -179.649    0.000299456              1
2027637        2027637       -179.649    2.66849e-06              1
2035143        2035143       -179.649    0.000108092              1
2035733        2035733       -179.649    8.80248e-05              1
2036531        2036531       -179.649    4.47425e-05              1
2039104        2039104       -179.649     7.1744e-05              1
2046541        2046541        -179.65    0.000584494              1
2059561        2059561        -179.65     4.5877e-06              1
2061658        2061658        -179.65     0.00026914              1
2066042        2066042        -179.65     0.00013731              1
2067059        2067059        -179.66     0.00959373              1
2073545        2073545        -179.66    0.000311323              1
2081584        2081584        -179.66    9.12578e-06              1
2082502        2082502        -179.66    0.000388338              1
2084722        2084722        -179.66    4.16991e-05              1
2098053        2098053        -179.66    2.43651e-05              1
2102300        2102300       -179.661    0.000332022              1
2102724        2102724       -179.661    6.20778e-05              1
2107054        2107054       -179.663     0.00220946              1
2107527        2107527       -179.663    0.000171982              1
2111012        2111012       -179.663    0.000212055              1
2112443        2112443       -179.663    3.88146e-05              1
2119092        2119092       -179.664    6.55757e-05              1
2125982        2125982       -179.664    1.94366e-05              1
2126273        2126273       -179.664     0.00042799              1
2128221        2128221       -179.664    0.000518728              1
2130487        2130487       -179.665    6.42278e-05              1
2131305        2131305       -179.665    3.75674e-05              1
2135004        2135004       -179.665    0.000284252              1
2135319        2135319       -179.669     0.00363629              1
2138435        2138435       -179.669    2.19919e-05              1
2139041        2139041       -179.672     0.00306637              1
2141573        2141573       -179.672    1.74998e-05              1
2142059        2142059       -179.672     0.00025319              1
2143101        2143101       -179.672    7.07976e-05              1
2145653        2145653       -179.673    0.000749543              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2146209        2146209       -179.673    0.000528653              1
2149152        2149152       -179.674    0.000780236              1
2153490        2153490       -179.674    6.36105e-07              1
2154171        2154171       -179.674    0.000158567              1
2156198        2156198       -179.674    2.07791e-05              1
2158161        2158161       -179.675    0.000401706              1
2158768        2158768       -179.675    0.000214452              1
2160614        2160614       -179.675    0.000107333              1
2170273        2170273       -179.676    0.000936731              1
2185674        2185674       -179.677    0.000979417              1
2202065        2202065       -179.679     0.00186871              1
2209439        2209439       -179.684     0.00558046              1
2210173        2210173       -179.684    4.97434e-05              1
2212691        2212691       -179.684    2.69645e-05              1
2222714        2222714       -179.684    0.000144182              1
2226583        2226583       -179.686     0.00181444              1
2235206        2235206       -179.686    1.65828e-05              1
2238196        2238196       -179.686    2.51743e-05              1
2242178        2242178       -179.687    0.000234729              1
2243943        2243943       -179.687    1.63427e-05              1
2247951        2247951       -179.687    1.72898e-07              1
2254742        2254742       -179.688    0.000960609              1
2263222        2263222       -179.688    0.000194574              1
2265778        2265778       -179.688    0.000127599              1
2265930        2265930       -179.688    2.18537e-05              1
2266271        2266271       -179.688    8.26698e-05              1
2269200        2269200       -179.688    3.03458e-05              1
2272136        2272136       -179.688    0.000261028              1
2275784        2275784       -179.688    0.000150956              1
2282894        2282894       -179.689    0.000718261              1
2285752        2285752        -179.69    0.000602762              1
2287913        2287913       -179.696     0.00627457              1
2296851        2296851       -179.697    0.000756146              1
2306907        2306907       -179.697      5.979e-06              1
2311969        2311969       -179.697    0.000297657              1
2315442        2315442       -179.697    2.62493e-05              1
2316095        2316095       -179.697    9.13908e-06              1
2318250        2318250       -179.698    0.000812848              1
2324596        2324596       -179.698    5.59374e-05              1
2335431        2335431       -179.698    6.04881e-05              1
2337854        2337854       -179.699     0.00107047              1
2355674        2355674       -179.699    0.000305621              1
2359454        2359454       -179.699    1.91245e-05              1
2368403        2368403       -179.699    3.73446e-05              1
2370100        2370100       -179.699    1.66929e-05              1
2373705        2373705         -179.7     0.00100945              1
2389459        2389459       -179.701    0.000172685              1
2392187        2392187       -179.701     0.00017995              1
2396381        2396381       -179.702     0.00101356              1
2399143        2399143       -179.702    0.000133041              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2403175        2403175       -179.702    5.88011e-06              1
2412326        2412326       -179.702    5.87831e-05              1
2421212        2421212       -179.702    0.000325373              1
2428928        2428928       -179.702    6.89553e-05              1
2434809        2434809       -179.703    0.000114662              1
2451143        2451143       -179.703    4.56934e-06              1
2462741        2462741       -179.703     3.0511e-05              1
2465466        2465466       -179.703     0.00018563              1
2471953        2471953       -179.703    0.000618478              1
2476046        2476046       -179.704    0.000911026              1
2477694        2477694       -179.705    0.000489516              1
2479702        2479702       -179.705      5.235e-05              1
2479756        2479756       -179.705    0.000125194              1
2484623        2484623       -179.705    3.77044e-05              1
2491710        2491710       -179.705    0.000226558              1
2496076        2496076       -179.705    8.56488e-05              1
2504888        2504888       -179.706    0.000429794              1
2508929        2508929        -179.71     0.00464953              1
2509646        2509646       -179.711    0.000149672              1
2515104        2515104       -179.711    2.40463e-05              1
2515221        2515221       -179.712      0.0013342              1
2515870        2515870       -179.712    0.000130122              1
2534124        2534124       -179.712    0.000229462              1
2534594        2534594       -179.712    6.22224e-07              1
2534990        2534990       -179.713    0.000270517              1
2547735        2547735       -179.713    0.000136496              1
2548125        2548125       -179.713    9.46633e-05              1
2548487        2548487       -179.713    0.000208752              1
2550603        2550603       -179.716     0.00319252              1
2559273        2559273       -179.719      0.0025902              1
2562148        2562148       -179.719    0.000317215              1
2573294        2573294       -179.728     0.00874344              1
2575200        2575200       -179.728    1.56463e-05              1
2576749        2576749       -179.728    0.000296831              1
2577325        2577325       -179.728    5.55822e-05              1
2578690        2578690       -179.728    0.000177798              1
2581802        2581802       -179.729    0.000254204              1
2584805        2584805       -179.729    0.000387823              1
2588651        2588651        -179.73    0.000932932              1
2589558        2589558       -179.735      0.0054073              1
2590108        2590108       -179.735    5.86514e-05              1
2601419        2601419       -179.735    9.69614e-07              1
2604715        2604715       -179.737     0.00117853              1
2613369        2613369       -179.737    1.57809e-06              1
2619158        2619158       -179.737    2.60536e-05              1
2625924        2625924       -179.737    0.000266369              1
2633092        2633092       -179.737    0.000184436              1
2650156        2650156       -179.737     5.3698e-05              1
2653227        2653227       -179.738    0.000618452              1
2656867        2656867       -179.738    4.70648e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2657981        2657981       -179.738    4.76074e-06              1
2665523        2665523       -179.738    4.73408e-05              1
2675810        2675810       -179.738    0.000105674              1
2684875        2684875       -179.738    0.000233279              1
2693502        2693502       -179.738     0.00010563              1
2694788        2694788       -179.738    3.60804e-05              1
2701062        2701062       -179.738    0.000105996              1
2717461        2717461       -179.746     0.00716715              1
2718459        2718459       -179.747     0.00103253              1
2721072        2721072       -179.747    6.23241e-05              1
2722303        2722303       -179.747    0.000125752              1
2730096        2730096       -179.747    5.48008e-05              1
2733693        2733693       -179.749     0.00207744              1
2738126        2738126       -179.749    6.18368e-05              1
2740865        2740865       -179.749    1.51521e-05              1
2742154        2742154       -179.749    0.000345723              1
2746414        2746414        -179.75    0.000270876              1
2747370        2747370        -179.75    0.000164995              1
2748165        2748165        -179.75     6.4429e-06              1
2751260        2751260       -179.752     0.00205814              1
2770351        2770351       -179.752    7.74517e-06              1
2772032        2772032       -179.752    1.86109e-05              1
2772738        2772738       -179.752    4.85455e-05              1
2772860        2772860       -179.754     0.00211167              1
2784919        2784919       -179.754    0.000205696              1
2798977        2798977       -179.754     0.00016587              1
2801714        2801714       -179.756      0.0014025              1
2802623        2802623       -179.756    0.000453301              1
2818191        2818191       -179.756    2.60318e-05              1
2860632        2860632       -179.756    3.29857e-05              1
2861719        2861719       -179.756    6.38843e-05              1
2870537        2870537       -179.757    0.000335861              1
2874883        2874883       -179.757    1.10438e-05              1
2879967        2879967       -179.757    3.92225e-05              1
2889456        2889456       -179.757    0.000238518              1
2898296        2898296       -179.758    0.000948387              1
2900789        2900789        -179.76     0.00152292              1
2905129        2905129        -179.76    0.000348354              1
2911900        2911900        -179.76    4.60574e-05              1
2913891        2913891       -179.783      0.0235096              1
2919381        2919381       -179.784    0.000718299              1
2919604        2919604       -179.784    2.49387e-05              1
2920017        2920017       -179.785     0.00114183              1
2920681        2920681       -179.785    0.000190174              1
2927419        2927419       -179.786    3.98832e-05              1
2932979        2932979       -179.786    5.49851e-06              1
2951214        2951214       -179.786    0.000511424              1
2952094        2952094       -179.786    0.000397089              1
2957911        2957911       -179.787    5.18818e-05              1
2967756        2967756       -179.787    0.000216304              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2969603        2969603       -179.787    0.000576617              1
2974276        2974276       -179.788    0.000546049              1
2974730        2974730       -179.788    0.000338973              1
2978508        2978508       -179.788    1.47603e-05              1
2981806        2981806       -179.788    1.12565e-05              1
2983722        2983722       -179.788    0.000142424              1
2992023        2992023       -179.789    0.000170165              1
3002323        3002323       -179.789    2.26361e-05              1
3003603        3003603       -179.791     0.00233288              1
3011921        3011921       -179.793     0.00237745              1
3014400        3014400       -179.793    3.49276e-05              1
3027616        3027616       -179.801     0.00761075              1
3033439        3033439       -179.801    9.27105e-06              1
3040828        3040828       -179.801    3.37993e-05              1
3046364        3046364       -179.801    0.000377898              1
3048144        3048144       -179.801    2.29616e-05              1
3050494        3050494       -179.802    0.000288394              1
3059334        3059334       -179.802    0.000159236              1
3060018        3060018       -179.802    4.93494e-05              1
3061891        3061891       -179.802    9.50147e-05              1
3071028        3071028       -179.802    3.03068e-05              1
3084755        3084755       -179.802    1.31001e-05              1
3094798        3094798       -179.802     0.00013392              1
3101024        3101024       -179.802     3.7369e-05              1
3111889        3111889       -179.802    6.12101e-05              1
3112560        3112560       -179.803    0.000336861              1
3117041        3117041       -179.803    0.000346404              1
3117810        3117810       -179.803    0.000141074              1
3125834        3125834       -179.803    0.000297731              1
3140997        3140997       -179.803    9.15861e-07              1
3142677        3142677       -179.803    4.15508e-06              1
3144832        3144832       -179.803    5.47688e-05              1
3150638        3150638       -179.803    9.07635e-05              1
3154117        3154117       -179.804    0.000106519              1
3164919        3164919       -179.805    0.000913442              1
3173573        3173573       -179.805    0.000253764              1
3176435        3176435       -179.805    8.81316e-05              1
3187015        3187015       -179.805    7.80328e-07              1
3190832        3190832       -179.805    0.000215118              1
3194205        3194205       -179.805    0.000271753              1
3195361        3195361       -179.805    5.68819e-05              1
3197307        3197307       -179.806      0.0007005              1
3204505        3204505       -179.806    1.28607e-06              1
3215051        3215051       -179.809      0.0029914              1
3219594        3219594       -179.809    5.76209e-05              1
3236208        3236208       -179.809    5.25781e-06              1
3237303        3237303       -179.809    0.000284519              1
3241163        3241163        -179.81     7.4517e-05              1
3246652        3246652        -179.81    6.18113e-05              1
3247136        3247136        -179.81    8.95584e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
3252266        3252266        -179.81    0.000392383              1
3252441        3252441        -179.81    0.000155781              1
3254504        3254504        -179.81    6.92538e-05              1
3255228        3255228        -179.81     0.00018883              1
3258225        3258225       -179.815     0.00451092              1
3262513        3262513       -179.815    0.000403811              1
3272852        3272852       -179.816    0.000182918              1
3284748        3284748       -179.816    8.12006e-07              1
3287682        3287682       -179.816     2.3861e-05              1
3289446        3289446       -179.816    0.000176342              1
3310487        3310487       -179.816     4.6579e-06              1
3312633        3312633       -179.816    2.82054e-05              1
3313205        3313205       -179.817    0.000805012              1
3322341        3322341       -179.818    0.000962475              1
3331203        3331203       -179.818    0.000803924              1
3333118        3333118       -179.819    0.000339136              1
3334025        3334025       -179.819    2.25715e-05              1
3342266        3342266       -179.819    9.16012e-05              1
3363560        3363560       -179.819    2.21524e-05              1
3378877        3378877       -179.819     0.00012806              1
3380761        3380761       -179.819    0.000115578              1
3386479        3386479       -179.819    4.55874e-05              1
3398468        3398468       -179.819    2.10311e-06              1
3404191        3404191       -179.819    2.29158e-06              1
3437424        3437424        -179.82     0.00101637              1
3460904        3460904       -179.821    0.000437341              1
3469402        3469402       -179.821    9.02641e-05              1
3471452        3471452       -179.821     4.5417e-06              1
3475612        3475612       -179.821     0.00017916              1
3485713        3485713       -179.821    9.29945e-05              1
3499831        3499831       -179.821    1.97424e-05              1
3537698        3537698       -179.821    0.000465176              1
3539791        3539791       -179.822     0.00017532              1
3575340        3575340       -179.822    0.000136791              1
3580643        3580643       -179.822    4.74847e-06              1
3581913        3581913       -179.822    9.94256e-05              1
3592319        3592319       -179.822    2.57518e-06              1
3599142        3599142       -179.822    0.000401622              1
3599365        3599365       -179.825     0.00264854              1
3606194        3606194       -179.825    1.27003e-05              1
3608192        3608192       -179.825    0.000155993              1
3612271        3612271       -179.825    4.18537e-06              1
3617210        3617210       -179.826    0.000698766              1
3619955        3619955       -179.827     0.00123316              1
3624504        3624504       -179.827    3.32345e-05              1
3635918        3635918       -179.827     4.5079e-05              1
3649105        3649105       -179.827    3.69248e-05              1
3663305        3663305       -179.827    1.28168e-05              1
3664195        3664195       -179.827     9.0188e-05              1
3690230        3690230       -179.827    1.65792e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
3695284        3695284       -179.827     0.00010927              1
3704878        3704878       -179.827    2.30559e-07              1
3709552        3709552       -179.827    1.52729e-05              1
3721335        3721335       -179.829     0.00141551              1
3725903        3725903       -179.829    0.000214653              1
3727499        3727499       -179.829      0.0002274              1
3737199        3737199       -179.829    0.000224167              1
3744287        3744287        -179.83    0.000202542              1
3746522        3746522        -179.83    7.15172e-06              1
3766075        3766075        -179.83    0.000146744              1
3767423        3767423        -179.83    1.47133e-05              1
3782657        3782657        -179.83    0.000154747              1
3786324        3786324        -179.83    0.000119221              1
3791092        3791092       -179.831    0.000460574              1
3795743        3795743       -179.831    0.000114681              1
3811922        3811922       -179.831    0.000136382              1
3813474        3813474       -179.831    2.90552e-05              1
3817701        3817701       -179.831     0.00014709              1
3818110        3818110       -179.831    0.000158811              1
3822706        3822706       -179.836     0.00486681              1
3830349        3830349       -179.838     0.00181153              1
3833057        3833057       -179.839    0.000807766              1
3843332        3843332       -179.839    9.16259e-06              1
3880856        3880856       -179.839    0.000739368              1
3895236        3895236       -179.839    1.02599e-05              1
3904788        3904788       -179.839    7.79482e-06              1
3908811        3908811        -179.84    0.000726606              1
3912360        3912360        -179.84    2.92153e-05              1
3915356        3915356        -179.84    3.74327e-05              1
3920036        3920036       -179.841    0.000721909              1
3926405        3926405       -179.841    8.83765e-05              1
3927221        3927221       -179.842    0.000883467              1
3938856        3938856       -179.842    2.09406e-05              1
3949341        3949341       -179.842    4.94254e-06              1
3956924        3956924       -179.842    3.70944e-05              1
3958450        3958450       -179.842     0.00052345              1
3963043        3963043       -179.843     0.00011143              1
3990177        3990177       -179.843    4.23756e-05              1
3994188        3994188       -179.857       0.014282              1
4000053        4000053       -179.858    0.000648044              1
4003532        4003532       -179.858    4.41717e-06              1
4008219        4008219       -179.858    0.000360729              1
4025544        4025544       -179.858    2.14754e-05              1
4030828        4030828       -179.858     7.2925e-06              1
4035044        4035044       -179.858     0.00011339              1
4036984        4036984       -179.859    0.000889955              1
4039867        4039867       -179.859    2.66993e-06              1
4045470        4045470       -179.859    1.22685e-06              1
4050071        4050071       -179.859    1.53289e-05              1
4057794        4057794       -179.863     0.00366521              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
4061891        4061891       -179.865     0.00253362              1
4065770        4065770       -179.865    2.94099e-05              1
4066179        4066179       -179.865    1.74991e-05              1
4066521        4066521       -179.865    1.27491e-05              1
4076999        4076999       -179.865    2.10126e-05              1
4094593        4094593       -179.866    0.000531016              1
4098383        4098383       -179.866    0.000237134              1
4099449        4099449       -179.866    6.46136e-05              1
4115777        4115777       -179.866    6.27674e-05              1
4119130        4119130       -179.866    3.33053e-05              1
4120759        4120759       -179.869     0.00310401              1
4124690        4124690       -179.869    6.41665e-05              1
4147502        4147502       -179.869    3.54429e-06              1
4159439        4159439        -179.87    0.000449966              1
4164322        4164322        -179.87    4.62724e-05              1
4169480        4169480        -179.87    3.26946e-05              1
4174070        4174070        -179.87    6.14706e-05              1
4188612        4188612        -179.87    0.000110089              1
4203490        4203490        -179.87    9.25273e-05              1
4205133        4205133        -179.87    3.43714e-05              1
4212979        4212979       -179.873     0.00319901              1
4220041        4220041       -179.873    6.35505e-05              1
4231472        4231472       -179.874    0.000315523              1
4254298        4254298       -179.874    0.000146987              1
4256642        4256642       -179.874    4.14459e-07              1
4268562        4268562       -179.874    3.65119e-05              1
4282583        4282583       -179.874     5.7269e-06              1
4290439        4290439       -179.874    3.06132e-05              1
4295922        4295922       -179.874    3.97103e-05              1
4297950        4297950       -179.874    1.89876e-05              1
4312633        4312633       -179.874    0.000232368              1
4320503        4320503       -179.875    0.000238132              1
4320732        4320732       -179.875    0.000347877              1
4323533        4323533       -179.875    0.000313397              1
4328579        4328579       -179.875    4.31503e-06              1
4344019        4344019       -179.875     9.2314e-05              1
4347254        4347254       -179.877     0.00139007              1
4348455        4348455       -179.877    1.01414e-05              1
4370906        4370906       -179.877    5.73614e-05              1
4372151        4372151       -179.877    3.05307e-05              1
4373382        4373382       -179.878    0.000751242              1
4376404        4376404       -179.878    4.50596e-05              1
4406256        4406256       -179.878    4.52758e-05              1
4438860        4438860       -179.878    1.53446e-05              1
4454901        4454901       -179.878    2.95327e-05              1
4471919        4471919       -179.878     9.3508e-05              1
4478122        4478122       -179.878     8.1581e-06              1
4480187        4480187       -179.878     6.0435e-05              1
4497371        4497371       -179.878    0.000112148              1
4513484        4513484       -179.878    0.000175533              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
4526856        4526856       -179.878    6.17995e-06              1
4529779        4529779       -179.879    0.000743902              1
4532495        4532495       -179.881     0.00198504              1
4554154        4554154       -179.882     0.00135974              1
4554877        4554877       -179.882    3.85753e-06              1
4565826        4565826       -179.884     0.00136587              1
4566060        4566060       -179.884    0.000726003              1
4573633        4573633       -179.884    1.53103e-05              1
4577102        4577102       -179.884    5.46285e-05              1
4582410        4582410       -179.884    6.01011e-05              1
4596947        4596947       -179.884    4.16392e-05              1
4597194        4597194       -179.885    0.000472995              1
4608819        4608819       -179.885    0.000377999              1
4613007        4613007       -179.886    0.000300673              1
4628532        4628532       -179.886    5.01234e-05              1
4632011        4632011       -179.886    0.000365428              1
4638106        4638106       -179.887     0.00117827              1
4640933        4640933       -179.887    6.37761e-06              1
4649180        4649180       -179.888    0.000561232              1
4651506        4651506       -179.888    0.000127127              1
4653733        4653733       -179.888    0.000295827              1
4655660        4655660       -179.888    4.82163e-07              1
4657039        4657039       -179.889    0.000395886              1
4669713        4669713       -179.889      0.0001349              1
4670147        4670147       -179.889    8.86527e-05              1
4685124        4685124       -179.889    4.76497e-07              1
4719799        4719799       -179.889    3.06558e-05              1
4731935        4731935       -179.889    1.91273e-05              1
4750453        4750453       -179.889    3.30849e-07              1
4752709        4752709       -179.889    4.14518e-05              1
4774742        4774742       -179.889    0.000142382              1
4796208        4796208       -179.889     2.9948e-05              1
4799674        4799674       -179.889    9.60567e-05              1
4804371        4804371       -179.889    5.04412e-05              1
4807632        4807632       -179.889    1.65231e-05              1
4813565        4813565       -179.889     4.9126e-05              1
4821175        4821175       -179.889    0.000111432              1
4833445        4833445       -179.889    4.35569e-05              1
4837994        4837994       -179.889    5.62635e-06              1
4841284        4841284       -179.889    1.45523e-05              1
4864214        4864214        -179.89    7.72277e-05              1
4866898        4866898        -179.89     7.1272e-05              1
4872471        4872471        -179.89    6.70845e-05              1
4891158        4891158        -179.89    1.30681e-05              1
4896424        4896424        -179.89    1.20975e-06              1
4902445        4902445        -179.89    1.76909e-08              1
4912231        4912231        -179.89    3.45064e-05              1
4931292        4931292        -179.89    1.84627e-06              1
4943685        4943685        -179.89    0.000385052              1
4959372        4959372       -179.898     0.00768864              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
4961823        4961823       -179.898    3.57378e-05              1
4966654        4966654       -179.898    0.000131279              1
4985154        4985154       -179.898    4.73332e-05              1
4985942        4985942       -179.898    1.94427e-05              1
4999283        4999283       -179.898    0.000175185              1
5011948        5011948       -179.898    4.40554e-05              1
5019260        5019260       -179.898    3.84153e-06              1
5035141        5035141       -179.898    3.20326e-05              1
5049861        5049861       -179.898    9.48481e-05              1
5067751        5067751       -179.898    9.45806e-06              1
5068053        5068053       -179.899    0.000322472              1
5077375        5077375       -179.899    2.42591e-05              1
5093126        5093126       -179.899    3.90043e-05              1
5095345        5095345       -179.899    0.000376253              1
5107764        5107764       -179.899    0.000136897              1
5112647        5112647       -179.899    3.94552e-06              1
5123039        5123039       -179.899    0.000116309              1
5126256        5126256         -179.9    0.000106209              1
5127795        5127795         -179.9    4.68577e-06              1
5136080        5136080         -179.9    3.48147e-07              1
5145107        5145107         -179.9    4.69172e-05              1
5162752        5162752         -179.9    3.20906e-05              1
5168471        5168471         -179.9    2.82057e-06              1
5177587        5177587         -179.9    3.31997e-07              1
5181954        5181954         -179.9    2.81878e-05              1
5191961        5191961       -179.909     0.00928304              1
5208158        5208158       -179.909    2.43641e-05              1
5209579        5209579       -179.909     0.00013051              1
5212654        5212654       -179.909    2.61235e-05              1
5220810        5220810       -179.909    5.45495e-05              1
5230511        5230511       -179.909    7.80367e-07              1
5249832        5249832       -179.909    1.39573e-06              1
5258071        5258071       -179.909     7.5345e-06              1
5287837        5287837       -179.909    6.18809e-06              1
5291778        5291778       -179.909     0.00016879              1
5299600        5299600       -179.909     2.9063e-05              1
5311378        5311378       -179.909    9.58675e-05              1
5326066        5326066       -179.909    4.67872e-06              1
5349934        5349934        -179.91     0.00011055              1
5360385        5360385        -179.91    3.53541e-05              1
5365895        5365895        -179.91    9.86543e-06              1
5391647        5391647        -179.91    5.73813e-05              1
5396213        5396213        -179.91    4.11148e-05              1
5402716        5402716        -179.91    0.000137914              1
5404127        5404127        -179.91    2.26863e-05              1
5419596        5419596        -179.91    0.000150848              1
5422360        5422360        -179.91    3.17827e-05              1
5449857        5449857        -179.91    8.20552e-05              1
5462457        5462457        -179.91    5.40951e-05              1
5464607        5464607        -179.91    2.30123e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
5466774        5466774       -179.911    0.000459811              1
5468450        5468450       -179.911      4.543e-06              1
5507424        5507424       -179.911    2.14876e-05              1
5511465        5511465       -179.911    0.000144081              1
5515458        5515458       -179.911    5.71439e-05              1
5517409        5517409       -179.911    1.02952e-08              1
5539670        5539670       -179.911    9.41008e-05              1
5550973        5550973       -179.911    0.000230705              1
5556290        5556290       -179.911    1.48049e-05              1
5559318        5559318       -179.911    8.63709e-06              1
5566866        5566866       -179.911    7.25261e-05              1
5569760        5569760       -179.911    5.67603e-05              1
5574908        5574908       -179.911    3.10116e-06              1
5601527        5601527       -179.912    0.000119154              1
5604380        5604380       -179.912    0.000119047              1
5605952        5605952       -179.912    0.000105623              1
5642907        5642907       -179.912    0.000617441              1
5660465        5660465       -179.912    2.88307e-05              1
5660828        5660828       -179.912    0.000106346              1
5673495        5673495       -179.912    4.54628e-06              1
5677734        5677734       -179.913    6.76974e-05              1
5704882        5704882       -179.913    0.000109724              1
5718788        5718788       -179.913     6.5099e-05              1
5733163        5733163       -179.913    2.64437e-05              1
5744449        5744449       -179.913    3.83685e-05              1
5770494        5770494       -179.913    3.12151e-05              1
5786065        5786065       -179.913    0.000158037              1
5806978        5806978       -179.913    1.81422e-05              1
5821828        5821828       -179.913    6.28011e-05              1
5825458        5825458       -179.913    0.000232528              1
5842006        5842006       -179.913    3.12127e-06              1
5842676        5842676       -179.913    5.03632e-06              1
5843220        5843220       -179.913    3.84671e-05              1
5858003        5858003       -179.913    3.35189e-05              1
5875856        5875856       -179.913    5.90886e-06              1
5878049        5878049       -179.913    8.30016e-05              1
5879944        5879944       -179.913    2.96991e-05              1
5887541        5887541       -179.914     2.4615e-06              1
5908618        5908618       -179.914    3.76489e-06              1
5920836        5920836       -179.914    1.38802e-05              1
5942943        5942943       -179.914    4.41887e-05              1
5945781        5945781       -179.914     5.3659e-05              1
5951159        5951159       -179.914    4.13823e-05              1
5953149        5953149       -179.914    0.000146093              1
5954578        5954578       -179.914    0.000288607              1
5963209        5963209       -179.914    6.62189e-06              1
5984089        5984089       -179.914    2.79693e-05              1
5997116        5997116       -179.914    7.67406e-05              1
5997235        5997235       -179.914    1.21684e-05              1
5999121        5999121       -179.914    0.000122599              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
6018946        6018946       -179.914    5.84502e-06              1
6024508        6024508       -179.914    8.90481e-09              1
6026117        6026117       -179.914    1.02241e-05              1
6034028        6034028       -179.914    4.36455e-06              1
