Gen:        Fevals:          Best:   Improvement:     Mutations:
 819556         819556       -323.949     0.00662847              1
 821359         821359       -323.996      0.0472864              1
 824922         824922           -324     0.00406547              1
 825761         825761       -324.009     0.00928641              1
 826406         826406        -324.01     0.00117052              1
 828497         828497       -324.028      0.0179254              1
 830867         830867       -324.034     0.00578239              1
 830877         830877       -324.034    2.71195e-05              1
 836439         836439       -324.036     0.00214367              1
 837624         837624       -324.047      0.0105172              1
 838349         838349       -324.057       0.010451              1
 843776         843776       -324.069      0.0119029              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 844059         844059        -324.07    0.000490459              1
 844709         844709       -324.071     0.00174932              1
 847965         847965       -324.072     0.00100772              1
 852705         852705       -324.079     0.00669666              1
 852750         852750       -324.082     0.00299123              1
 852926         852926       -324.087     0.00516553              1
 854613         854613        -324.09     0.00244428              1
 855232         855232       -324.109      0.0190583              1
 856346         856346       -324.125      0.0163516              1
 856670         856670       -324.127     0.00170447              1
 856799         856799       -324.139      0.0124748              1
 857917         857917       -324.139    6.56945e-05              1
 859181         859181       -324.146     0.00627863              1
 861183         861183       -324.146    0.000459147              1
 862065         862065       -324.146    3.52984e-05              1
 862954         862954        -324.15     0.00365037              1
 864589         864589       -324.189      0.0394318              1
 868490         868490       -324.334       0.144443              1
 868722         868722       -324.341     0.00752751              1
 872524         872524       -324.374      0.0329841              1
 873836         873836       -324.374    0.000235295              1
 876280         876280       -324.384     0.00953903              1
 876743         876743       -324.386     0.00202696              1
 882566         882566       -324.433      0.0474408              1
 884300         884300       -324.483      0.0498111              1
 886391         886391       -324.492     0.00919615              1
 892540         892540       -324.495     0.00278163              1
 894373         894373       -324.634       0.138608              1
 897170         897170       -324.684      0.0505079              1
 898468         898468       -324.687     0.00291525              1
 899018         899018       -324.706      0.0186611              1
 901401         901401       -324.717      0.0110913              1
 905667         905667       -324.737       0.019779              1
 907428         907428       -324.745     0.00816192              1
 908426         908426       -324.795      0.0501437              1
 911018         911018       -324.814      0.0191974              1
 911996         911996       -324.817     0.00241916              1
 912783         912783       -324.823     0.00588951              1
 914141         914141       -324.841      0.0185409              1
 914928         914928       -324.859      0.0175885              1
 916288         916288       -324.859    0.000451962              1
 916944         916944       -324.901      0.0415795              1
 918358         918358       -324.913      0.0118934              1
 923313         923313       -324.913    0.000775559              1
 925171         925171       -324.915      0.0015313              1
 925488         925488       -324.915    0.000540177              1
 927418         927418       -324.916    0.000351245              1
 928445         928445       -324.916    5.76837e-06              1
 930108         930108       -324.925     0.00918464              1
 930435         930435       -324.939      0.0137711              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
 932991         932991       -324.947     0.00812685              1
 933371         933371       -324.957     0.00992275              1
 935214         935214       -324.958     0.00152353              1
 935999         935999        -324.96      0.0014451              1
 937999         937999       -324.962     0.00202591              1
 938649         938649       -325.052      0.0898127              1
 939156         939156       -325.304       0.252035              1
 941495         941495       -325.355      0.0518704              1
 942589         942589       -325.363     0.00773676              1
 943799         943799       -325.371     0.00804215              1
 944056         944056       -325.473       0.101816              1
 945778         945778       -325.528      0.0546485              1
 946181         946181       -325.529     0.00079482              1
 947946         947946       -325.529     2.0865e-06              1
 952819         952819       -325.573      0.0446347              1
 957044         957044       -325.576     0.00240878              1
 957297         957297       -325.576     0.00078331              1
 958429         958429       -325.606      0.0293195              1
 961635         961635       -325.644      0.0380875              1
 967572         967572       -325.695      0.0510534              1
 970145         970145       -325.731      0.0365253              1
 973567         973567        -325.74     0.00883291              1
 974892         974892       -325.744     0.00376863              1
 976492         976492       -325.749     0.00520335              1
 978930         978930       -325.754     0.00471901              1
 987699         987699       -325.756     0.00192278              1
 988573         988573       -325.759     0.00273859              1
 990879         990879       -325.775      0.0166577              1
 993830         993830       -325.782     0.00704253              1
 995315         995315       -325.783    0.000575745              1
 995412         995412       -325.786     0.00347128              1
 998796         998796       -325.792     0.00619096              1
1001032        1001032       -325.794     0.00130926              1
1002724        1002724       -325.816      0.0219068              1
1002757        1002757       -325.819     0.00284173              1
1003160        1003160       -325.846      0.0274078              1
1005510        1005510       -325.864      0.0178865              1
1006323        1006323       -325.941       0.077492              1
1007521        1007521       -325.949     0.00802722              1
1009851        1009851       -325.951     0.00180551              1
1011843        1011843       -325.963      0.0116349              1
1012149        1012149       -325.965     0.00218168              1
1015940        1015940       -326.016      0.0509269              1
1016562        1016562       -326.037      0.0207358              1
1016902        1016902       -326.037    0.000429506              1
1020502        1020502       -326.038    0.000802449              1
1021386        1021386       -326.039      0.0013133              1
1022275        1022275        -326.04    0.000995615              1
1023130        1023130       -326.041     0.00119218              1
1024435        1024435       -326.049     0.00715838              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1031374        1031374       -326.052     0.00355622              1
1031496        1031496       -326.055     0.00321305              1
1033312        1033312       -326.067      0.0114757              1
1035914        1035914       -326.069     0.00245594              1
1038087        1038087       -326.075     0.00549316              1
1040207        1040207       -326.181       0.106445              1
1040971        1040971       -326.188     0.00723935              1
1042310        1042310       -326.189    0.000421392              1
1045411        1045411       -326.192     0.00293212              1
1046455        1046455       -326.204      0.0123626              1
1053586        1053586       -326.213      0.0088368              1
1056931        1056931       -326.346        0.13283              1
1057266        1057266       -326.346    0.000592854              1
1059714        1059714       -326.346    8.77099e-05              1
1066290        1066290       -326.354     0.00785174              1
1073811        1073811        -326.36     0.00553075              1
1075627        1075627       -326.365     0.00508407              1
1075933        1075933       -326.366     0.00089874              1
1077169        1077169       -326.391      0.0253632              1
1084315        1084315       -326.391    0.000203293              1
1086199        1086199       -326.435      0.0439421              1
1086591        1086591       -326.447      0.0118835              1
1087052        1087052       -326.484      0.0368421              1
1088364        1088364       -326.489     0.00461499              1
1091201        1091201        -326.49     0.00091486              1
1092017        1092017       -326.535      0.0453075              1
1092922        1092922       -326.535    0.000102025              1
1093590        1093590       -326.542     0.00699234              1
1094465        1094465       -326.544     0.00245614              1
1095542        1095542       -326.545    0.000159856              1
1096419        1096419       -326.558       0.013588              1
1097572        1097572       -326.581      0.0225299              1
1098478        1098478       -326.687       0.106113              1
1099022        1099022       -326.743      0.0558453              1
1099768        1099768       -326.744      0.0010793              1
1100045        1100045       -326.758      0.0141113              1
1102981        1102981       -326.759     0.00064446              1
1103135        1103135       -326.765     0.00639343              1
1104547        1104547       -326.773     0.00814337              1
1105883        1105883       -326.775     0.00238432              1
1106402        1106402       -326.777     0.00110892              1
1106436        1106436       -326.791      0.0142804              1
1107049        1107049       -326.796     0.00553828              1
1108470        1108470       -326.797    0.000330145              1
1108537        1108537         -326.8     0.00289209              1
1109879        1109879       -326.811      0.0115915              1
1111797        1111797       -326.811    0.000181515              1
1122032        1122032       -326.825      0.0135403              1
1123380        1123380       -326.828     0.00274194              1
1123459        1123459       -326.853      0.0252677              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1124890        1124890       -326.873      0.0203656              1
1124904        1124904       -326.876     0.00304072              1
1125949        1125949       -326.883     0.00643587              1
1131401        1131401       -326.899       0.016554              1
1133923        1133923       -326.903     0.00349793              1
1136021        1136021       -326.903    4.41368e-05              1
1136662        1136662       -326.909      0.0061853              1
1143119        1143119       -326.909    0.000231014              1
1143524        1143524       -326.912     0.00227561              1
1144740        1144740       -326.912    0.000106802              1
1155811        1155811       -326.912     3.7655e-05              1
1156881        1156881       -326.932      0.0207275              1
1162920        1162920       -326.933    0.000109617              1
1163362        1163362       -326.964      0.0319381              1
1164108        1164108       -326.969     0.00474695              1
1172527        1172527       -326.969    5.69045e-05              1
1174713        1174713       -326.997      0.0281427              1
1175537        1175537       -326.997    2.97121e-05              1
1178675        1178675       -326.999     0.00121315              1
1185141        1185141       -327.004     0.00547222              1
1185320        1185320       -327.054      0.0502665              1
1185710        1185710       -327.077      0.0229461              1
1190391        1190391       -327.104      0.0262259              1
1190731        1190731       -327.116      0.0119646              1
1191701        1191701       -327.124     0.00874485              1
1193056        1193056       -327.124    5.47071e-06              1
1193214        1193214       -327.138      0.0140209              1
1196558        1196558       -327.156      0.0174304              1
1198262        1198262       -327.159     0.00288156              1
1198475        1198475       -327.164     0.00538916              1
1199820        1199820       -327.167     0.00346996              1
1199888        1199888       -327.194       0.026794              1
1201180        1201180       -327.202      0.0072664              1
1203170        1203170       -327.202     0.00041225              1
1203496        1203496       -327.206     0.00451534              1
1203575        1203575       -327.212     0.00529875              1
1203735        1203735       -327.212    0.000235215              1
1204247        1204247       -327.279      0.0667593              1
1207134        1207134       -327.281     0.00208443              1
1209831        1209831       -327.291      0.0103409              1
1212125        1212125       -327.292    0.000831551              1
1212238        1212238       -327.318       0.025822              1
1213033        1213033       -327.328      0.0104151              1
1216607        1216607       -327.338       0.010087              1
1219255        1219255       -327.339    0.000435985              1
1223039        1223039       -327.343     0.00393422              1
1226019        1226019       -327.357      0.0145617              1
1226805        1226805        -327.36     0.00225713              1
1228745        1228745       -327.364     0.00435567              1
1230364        1230364        -327.37      0.0061948              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1230741        1230741       -327.373     0.00243436              1
1234154        1234154       -327.387      0.0146784              1
1235029        1235029        -327.39     0.00324736              1
1240576        1240576       -327.404      0.0135675              1
1246951        1246951       -327.405     0.00145755              1
1249090        1249090       -327.406    0.000295572              1
1252442        1252442       -327.509       0.103432              1
1253871        1253871        -327.51    0.000801173              1
1254531        1254531       -327.524       0.014373              1
1257602        1257602       -327.529     0.00503047              1
1258765        1258765       -327.577      0.0476628              1
1261100        1261100       -327.577    8.03623e-05              1
1261381        1261381       -327.577    0.000132585              1
1264711        1264711       -327.593      0.0159732              1
1269953        1269953       -327.595     0.00205054              1
1270494        1270494       -327.596    0.000921665              1
1272070        1272070        -327.62      0.0235242              1
1275659        1275659        -327.62    0.000160817              1
1282046        1282046       -327.622     0.00164554              1
1282225        1282225       -327.629     0.00794403              1
1282373        1282373       -327.631     0.00181161              1
1283770        1283770       -327.701        0.07018              1
1287203        1287203       -327.709      0.0070903              1
1288212        1288212       -327.709    0.000320312              1
1292345        1292345       -327.725       0.016534              1
1292801        1292801       -327.727     0.00109795              2
1295635        1295635       -327.727    0.000560234              1
1304526        1304526        -327.73     0.00263716              1
1304996        1304996        -327.73    0.000181878              1
1309698        1309698        -327.83      0.0999288              1
1310697        1310697        -327.83     2.4021e-05              1
1314005        1314005       -327.832     0.00180706              1
1314977        1314977       -327.832    0.000516886              1
1316966        1316966       -327.833    0.000372369              1
1319479        1319479       -327.833    0.000841828              1
1320356        1320356       -327.834    0.000221419              1
1326358        1326358       -327.834    0.000133095              1
1326490        1326490       -327.851      0.0168352              1
1336093        1336093       -327.851    0.000807413              1
1339196        1339196       -327.859     0.00747104              1
1340807        1340807       -327.864     0.00494556              1
1350021        1350021       -327.867     0.00332591              1
1350649        1350649       -327.871     0.00357716              1
1352879        1352879       -327.872     0.00104695              2
1358587        1358587        -327.88      0.0085468              1
1361755        1361755       -327.903      0.0227571              1
1362102        1362102       -327.935      0.0314694              1
1367169        1367169       -327.937     0.00207104              1
1369577        1369577       -327.937    0.000545133              1
1369872        1369872       -327.945     0.00825282              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1371234        1371234       -327.956      0.0104971              1
1371975        1371975       -327.983      0.0271372              1
1375014        1375014       -327.983    0.000368906              1
1376297        1376297       -327.989     0.00604101              1
1377755        1377755        -327.99    9.58921e-05              1
1379796        1379796        -327.99    0.000717734              1
1382386        1382386       -327.994     0.00374922              1
1387405        1387405       -327.998     0.00430252              1
1387491        1387491       -328.003     0.00434377              1
1387877        1387877       -328.005     0.00187248              1
1390178        1390178        -328.01      0.0055357              1
1393273        1393273       -328.012      0.0019211              1
1393552        1393552       -328.013    0.000915833              1
1397928        1397928       -328.013    6.06024e-06              1
1401712        1401712       -328.026      0.0132999              1
1415702        1415702       -328.027     0.00111072              1
1422842        1422842       -328.027    8.51337e-05              1
1428091        1428091       -328.032     0.00474938              1
1429094        1429094       -328.037     0.00516571              1
1429418        1429418       -328.047     0.00924814              1
1433418        1433418       -328.057      0.0104709              1
1433683        1433683       -328.071      0.0135644              1
1438699        1438699       -328.077     0.00649018              1
1438935        1438935       -328.077    0.000240605              1
1439537        1439537       -328.078    0.000728128              1
1441418        1441418       -328.084     0.00583548              1
1442047        1442047       -328.089     0.00518931              1
1443732        1443732       -328.091     0.00159971              1
1443976        1443976       -328.093     0.00226736              1
1450053        1450053       -328.095     0.00176801              1
1452697        1452697         -328.1     0.00561859              1
1461548        1461548       -328.121      0.0207872              1
1465154        1465154       -328.123     0.00193357              1
1472307        1472307       -328.123     0.00025073              1
1477187        1477187       -328.132     0.00912139              1
1486523        1486523       -328.136     0.00361283              1
1499832        1499832       -328.136    0.000458506              1
1502925        1502925       -328.141     0.00471503              1
1508223        1508223       -328.142    0.000832287              1
1513639        1513639       -328.192      0.0498168              1
1515405        1515405       -328.194     0.00182104              1
1517367        1517367       -328.224      0.0302005              1
1519678        1519678       -328.245       0.021277              1
1520003        1520003       -328.249     0.00403411              1
1520451        1520451       -328.251     0.00169099              1
1521355        1521355       -328.261      0.0104766              1
1523792        1523792       -328.261    7.34684e-05              1
1526012        1526012       -328.262    0.000381114              1
1526045        1526045       -328.262    0.000627025              1
1526794        1526794       -328.319      0.0568049              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1534012        1534012       -328.322     0.00285769              1
1541556        1541556       -328.324     0.00235291              1
1545963        1545963       -328.326     0.00152526              1
1547469        1547469       -328.428       0.101774              1
1547604        1547604       -328.437     0.00966957              1
1550065        1550065        -328.44     0.00250051              1
1556722        1556722       -328.443     0.00288025              1
1569314        1569314       -328.444    0.000888167              1
1569848        1569848        -328.45     0.00643114              1
1572345        1572345       -328.465      0.0149223              1
1576186        1576186       -328.466    0.000594874              1
1579362        1579362       -328.466    0.000193233              1
1581585        1581585       -328.478      0.0124102              1
1586768        1586768       -328.486     0.00801224              1
1589375        1589375        -328.49     0.00396144              1
1592285        1592285       -328.491    0.000872466              1
1597210        1597210       -328.493     0.00196938              1
1601237        1601237       -328.505        0.01179              1
1601540        1601540       -328.505    6.60537e-05              1
1602614        1602614       -328.505     0.00034689              1
1606619        1606619        -328.51     0.00458353              1
1611298        1611298       -328.512     0.00173954              1
1614843        1614843       -328.514     0.00265288              1
1620159        1620159       -328.518     0.00407101              1
1624145        1624145        -328.52     0.00195874              1
1625046        1625046       -328.521     0.00035182              1
1626462        1626462       -328.525     0.00471441              1
1628119        1628119       -328.525    0.000142419              1
1629917        1629917       -328.525    1.20738e-05              1
1630776        1630776       -328.529     0.00392293              1
1631247        1631247       -328.532     0.00209003              1
1633292        1633292       -328.534     0.00218052              1
1634553        1634553       -328.534    0.000389154              1
1638824        1638824       -328.536     0.00227461              1
1639808        1639808       -328.538     0.00146268              1
1646780        1646780       -328.539    0.000724992              1
1647107        1647107       -328.539    0.000593138              1
1647247        1647247       -328.553      0.0143587              1
1651395        1651395       -328.556     0.00235542              1
1653210        1653210       -328.564     0.00840916              1
1654770        1654770       -328.565    0.000844476              1
1654901        1654901       -328.565     0.00039634              1
1660189        1660189       -328.566    0.000410673              1
1675801        1675801       -328.566    4.94108e-05              1
1676634        1676634       -328.568     0.00233037              1
1676799        1676799       -328.574     0.00531591              1
1681501        1681501       -328.576     0.00225742              1
1681838        1681838       -328.586     0.00965746              1
1685193        1685193       -328.591      0.0058079              1
1685909        1685909       -328.593     0.00161807              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1689231        1689231       -328.594    0.000864187              1
1691042        1691042       -328.595    0.000940709              1
1700439        1700439       -328.596    0.000990456              1
1700816        1700816       -328.596    0.000358864              1
1711162        1711162       -328.596    0.000125837              1
1714093        1714093       -328.599     0.00228522              1
1716445        1716445         -328.6     0.00106383              1
1718247        1718247       -328.607     0.00724173              1
1724571        1724571       -328.608    0.000744664              1
1727679        1727679       -328.621       0.013549              1
1730946        1730946       -328.621    0.000254226              1
1738626        1738626       -328.622    0.000872628              1
1739681        1739681       -328.623     0.00125895              1
1740215        1740215       -328.626     0.00236432              1
1744483        1744483       -328.626    0.000179285              1
1746618        1746618       -328.627     0.00108666              1
1747437        1747437       -328.627    0.000149895              1
1756490        1756490       -328.628     0.00101642              1
1756595        1756595       -328.634     0.00524701              1
1758783        1758783       -328.641     0.00747197              1
1767710        1767710       -328.642     0.00051822              1
1769093        1769093       -328.642    5.66375e-06              1
1771777        1771777        -328.65     0.00854293              1
1772458        1772458       -328.651     0.00126534              1
1772536        1772536       -328.652     0.00113272              1
1775407        1775407       -328.662     0.00948951              1
1777508        1777508       -328.689      0.0274725              1
1780879        1780879       -328.692     0.00263529              1
1787618        1787618       -328.698     0.00623031              1
1789928        1789928       -328.708     0.00944915              1
1790996        1790996       -328.708    0.000317062              1
1797321        1797321       -328.711     0.00271084              1
1797942        1797942       -328.711    2.98897e-05              1
1798433        1798433       -328.712     0.00136383              1
1800089        1800089       -328.714     0.00197568              1
1800259        1800259       -328.715    0.000686512              1
1801456        1801456       -328.715    3.69208e-05              1
1810576        1810576       -328.719     0.00378913              1
1811251        1811251       -328.719    0.000633887              1
1813973        1813973       -328.721     0.00181114              1
1817777        1817777       -328.725     0.00358757              1
1818460        1818460       -328.736      0.0112622              1
1820056        1820056       -328.739     0.00302389              1
1820610        1820610       -328.743     0.00382029              1
1822880        1822880       -328.746     0.00367346              1
1828622        1828622       -328.762       0.015233              1
1832475        1832475       -328.763    0.000817651              1
1835069        1835069       -328.763    0.000855412              1
1837036        1837036       -328.766     0.00302334              1
1838573        1838573       -328.774     0.00800111              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1839031        1839031       -328.778     0.00326095              1
1840061        1840061       -328.779     0.00178466              1
1843899        1843899        -328.78    0.000871171              1
1844302        1844302        -328.78    0.000159378              1
1848766        1848766       -328.782      0.0017403              1
1853349        1853349       -328.782    4.09241e-05              1
1854857        1854857       -328.783    0.000291093              1
1856664        1856664       -328.785     0.00224896              1
1866123        1866123       -328.785    0.000576227              1
1867466        1867466       -328.786    0.000971119              1
1870342        1870342       -328.798      0.0120244              1
1871337        1871337       -328.799    0.000288219              1
1872269        1872269       -328.799    0.000528643              1
1875779        1875779       -328.799    0.000119512              1
1877108        1877108         -328.8    0.000632748              1
1878087        1878087       -328.805     0.00554848              1
1880692        1880692       -328.816      0.0107215              1
1885185        1885185       -328.823     0.00702424              1
1897004        1897004       -328.825     0.00208809              1
1902625        1902625       -328.826    0.000279446              1
1905667        1905667       -328.833     0.00789337              1
1912071        1912071       -328.834    0.000908677              1
1912747        1912747       -328.837     0.00239897              1
1913927        1913927        -328.84      0.0029669              1
1914384        1914384       -328.844     0.00395788              1
1920777        1920777       -328.844    0.000207752              1
1927736        1927736       -328.845    0.000696701              1
1935224        1935224       -328.845    0.000165098              1
1938223        1938223       -328.845     1.9369e-05              1
1939497        1939497       -328.846    0.000695341              1
1947171        1947171       -328.846    0.000695287              1
1949733        1949733       -328.859      0.0126641              1
1949924        1949924       -328.862     0.00279918              1
1957364        1957364       -328.862     0.00072949              1
1958243        1958243       -328.862    1.43106e-05              1
1963662        1963662       -328.863    9.20219e-05              1
1964095        1964095       -328.867     0.00422129              1
1967640        1967640       -328.867     9.6174e-05              1
1969676        1969676       -328.867     0.00015711              1
1969873        1969873       -328.867    0.000179808              1
1972711        1972711       -328.869     0.00161816              1
1974589        1974589       -328.869    0.000263397              1
1975220        1975220        -328.88      0.0106841              1
1978387        1978387        -328.88    0.000148137              1
1979997        1979997       -328.888      0.0077366              1
1981878        1981878       -328.888    0.000658953              1
1983838        1983838       -328.894     0.00564882              1
1985540        1985540       -328.897     0.00275664              1
1986706        1986706       -328.897    0.000128542              1
1992970        1992970       -328.898     0.00122675              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1993121        1993121       -328.899     0.00072096              1
1994900        1994900         -328.9     0.00106869              1
1995139        1995139         -328.9    0.000258344              1
2010002        2010002       -328.908     0.00752815              1
2020289        2020289       -328.908    3.71442e-05              1
2036067        2036067        -328.92      0.0121037              1
2039354        2039354       -328.934      0.0139703              1
2040431        2040431       -328.956      0.0221695              1
2040867        2040867       -328.956    3.74769e-05              1
2046242        2046242       -328.958     0.00189887              1
2053906        2053906       -328.958    0.000423422              1
2058542        2058542       -329.014      0.0555735              1
2061609        2061609       -329.015      0.0011147              1
2064179        2064179       -329.019     0.00419774              1
2065439        2065439       -329.021     0.00197088              1
2074878        2074878       -329.022    0.000929275              1
2077788        2077788       -329.022    0.000131823              1
2088602        2088602       -329.023     0.00066803              1
2097109        2097109       -329.023    0.000558864              1
2102242        2102242       -329.035      0.0114899              1
2106682        2106682       -329.036     0.00123267              1
2109894        2109894       -329.045     0.00928492              1
2110304        2110304       -329.049      0.0032789              1
2111798        2111798       -329.051     0.00208985              1
2114669        2114669       -329.052    0.000746876              1
2120780        2120780       -329.052     0.00018291              1
2123319        2123319       -329.052    0.000106919              1
2125972        2125972       -329.052    1.03218e-05              1
2137009        2137009       -329.056     0.00466346              1
2137339        2137339       -329.056    1.24538e-05              1
2139148        2139148       -329.057    0.000114386              1
2142942        2142942        -329.06     0.00298187              1
2146804        2146804        -329.06    0.000690564              1
2160499        2160499       -329.079       0.018768              1
2162577        2162577       -329.097       0.017552              1
2164431        2164431       -329.099     0.00236937              1
2166550        2166550       -329.099    1.44051e-05              1
2167358        2167358         -329.1    0.000570507              1
2171109        2171109       -329.101     0.00112351              1
2178252        2178252       -329.126      0.0250683              1
2181580        2181580       -329.128     0.00194479              1
2181876        2181876       -329.128    0.000555203              1
2185850        2185850       -329.129     0.00125571              1
2186622        2186622       -329.133     0.00332057              1
2188354        2188354       -329.133    0.000478384              1
2189568        2189568       -329.146      0.0129404              1
2190757        2190757       -329.147    0.000393947              1
2191472        2191472       -329.147    0.000178196              1
2195433        2195433       -329.147     0.00012222              1
2197488        2197488       -329.149     0.00228101              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2200370        2200370       -329.149    4.98043e-05              1
2202248        2202248       -329.153     0.00376905              1
2204646        2204646       -329.159     0.00606501              1
2205102        2205102       -329.165     0.00578395              1
2212040        2212040       -329.166    0.000687507              1
2212949        2212949       -329.172     0.00651947              1
2213343        2213343       -329.173     0.00100347              1
2213407        2213407       -329.174      0.0011599              1
2215356        2215356       -329.175    0.000808343              1
2216852        2216852       -329.175    0.000385687              1
2217392        2217392       -329.186      0.0107291              1
2227902        2227902       -329.187    0.000750961              1
2230407        2230407       -329.192     0.00506279              1
2232382        2232382       -329.192     0.00040007              1
2233219        2233219       -329.193    0.000648171              1
2234574        2234574       -329.193    0.000188867              1
2238234        2238234       -329.193    4.28881e-08              1
2242512        2242512       -329.194     0.00028123              1
2244004        2244004       -329.194    4.03432e-05              1
2247073        2247073       -329.195     0.00174412              1
2248563        2248563       -329.196     0.00104964              1
2251993        2251993       -329.202     0.00576824              1
2252628        2252628       -329.202    0.000140655              1
2256335        2256335       -329.202    7.71242e-05              1
2261529        2261529       -329.205      0.0023156              1
2265392        2265392       -329.205    0.000280868              1
2271471        2271471       -329.207     0.00218913              1
2279345        2279345       -329.218      0.0113009              1
2290227        2290227       -329.219    0.000218879              1
2291491        2291491       -329.223     0.00428516              1
2293296        2293296       -329.225      0.0016999              1
2294613        2294613       -329.226     0.00134788              1
2300457        2300457       -329.227    0.000965759              1
2301838        2301838       -329.258      0.0310747              1
2303713        2303713       -329.267     0.00897563              1
2308710        2308710       -329.274     0.00676967              1
2310060        2310060       -329.279      0.0051359              1
2312369        2312369       -329.279    0.000292527              1
2314223        2314223       -329.296      0.0163797              1
2315905        2315905       -329.298     0.00286945              1
2316163        2316163       -329.298    2.68457e-05              1
2318219        2318219       -329.299    0.000356343              1
2330650        2330650         -329.3    0.000868161              1
2333113        2333113       -329.301     0.00144675              1
2335942        2335942       -329.307     0.00587072              1
2336808        2336808       -329.307    0.000356042              1
2344393        2344393       -329.308    0.000787859              1
2358412        2358412       -329.309    0.000377556              1
2363550        2363550       -329.309    0.000466354              1
2364761        2364761       -329.315     0.00628767              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2367716        2367716       -329.315    0.000155342              1
2378548        2378548       -329.316    0.000841966              1
2381268        2381268       -329.319     0.00322149              1
2383934        2383934       -329.324     0.00406146              1
2410456        2410456       -329.324    3.18411e-05              1
2413109        2413109       -329.325     0.00137809              1
2415268        2415268       -329.326    0.000800068              1
2422706        2422706       -329.327     0.00114897              1
2428278        2428278       -329.327    2.02179e-05              1
2428893        2428893       -329.327    0.000550041              1
2432396        2432396       -329.328     0.00101515              1
2441874        2441874       -329.329    6.54873e-05              1
2452105        2452105       -329.332     0.00349774              1
2456127        2456127       -329.334     0.00186403              1
2459959        2459959       -329.335     0.00134979              1
2461079        2461079       -329.336    0.000743165              1
2463227        2463227       -329.347      0.0106992              1
2468944        2468944       -329.348    0.000979615              1
2471094        2471094       -329.348    0.000544283              1
2481940        2481940       -329.348    0.000220772              1
2482453        2482453       -329.359      0.0100549              1
2484588        2484588       -329.359    0.000167192              1
2490254        2490254        -329.36     0.00178019              1
2494034        2494034       -329.362     0.00123896              1
2497501        2497501       -329.363    0.000885683              1
2501005        2501005       -329.363    4.49218e-06              1
2507727        2507727       -329.364     0.00130966              1
2510297        2510297       -329.365     0.00128699              1
2512035        2512035       -329.365    0.000182753              1
2528021        2528021       -329.368     0.00286635              1
2533073        2533073       -329.369    0.000750423              1
2541026        2541026        -329.37     0.00137593              1
2556099        2556099       -329.375     0.00484606              1
2563733        2563733       -329.376    0.000519245              1
2566069        2566069       -329.376      0.0001629              1
2576966        2576966       -329.377     0.00113557              1
2583501        2583501        -329.38     0.00327998              1
2588605        2588605       -329.385     0.00467848              1
2590917        2590917       -329.391     0.00584643              1
2593208        2593208       -329.402      0.0109808              1
2597480        2597480       -329.402    0.000207769              1
2607264        2607264       -329.403    0.000937567              1
2610879        2610879       -329.405     0.00233172              1
2611195        2611195       -329.406    0.000524719              1
2615161        2615161       -329.406    0.000284521              1
2615422        2615422       -329.406    3.86211e-06              1
2625520        2625520       -329.406    0.000165407              1
2631336        2631336       -329.406    0.000174468              1
2635218        2635218       -329.407    9.85041e-05              1
2646861        2646861       -329.408    0.000965288              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2646891        2646891       -329.429      0.0210639              1
2650447        2650447       -329.433     0.00424284              1
2654351        2654351       -329.434      0.0014015              1
2656349        2656349       -329.436     0.00177548              1
2657097        2657097       -329.436    0.000348508              1
2660585        2660585       -329.436    1.25887e-05              1
2661877        2661877       -329.437    0.000562362              1
2662686        2662686       -329.437    0.000226898              1
2664448        2664448       -329.437    0.000188511              1
2665361        2665361       -329.437    0.000150928              1
2671981        2671981       -329.438     0.00014665              1
2676168        2676168       -329.438    0.000225788              1
2683758        2683758       -329.443     0.00469075              1
2685060        2685060       -329.443    0.000397282              1
2687414        2687414       -329.443    0.000178678              1
2700207        2700207       -329.444    0.000548529              1
2704749        2704749       -329.444    0.000558727              1
2709283        2709283       -329.445    0.000419006              1
2709682        2709682       -329.445    0.000369081              1
2711419        2711419       -329.446    0.000506213              1
2717879        2717879       -329.448     0.00215017              1
2718823        2718823       -329.451     0.00316373              1
2719200        2719200       -329.455     0.00369707              1
2722852        2722852       -329.472      0.0176508              1
2728857        2728857       -329.476     0.00347747              1
2735174        2735174       -329.476    5.77444e-07              1
2735993        2735993       -329.477    0.000932682              1
