Gen:        Fevals:          Best:   Improvement:     Mutations:
1222567        1222567       -139.825    1.26311e-05              1
1222987        1222987       -139.825    2.19239e-05              1
1228370        1228370       -139.825    0.000374145              1
1234528        1234528       -139.825    0.000169707              1
1239091        1239091       -139.825    6.92019e-06              1
1240070        1240070       -139.826    6.99318e-05              1
1242147        1242147       -139.826    0.000922945              1
1242179        1242179       -139.827    6.41564e-05              1
1244521        1244521       -139.827    0.000193973              1
1252125        1252125       -139.827    0.000684823              1
1254635        1254635       -139.828    0.000593875              1
1261341        1261341       -139.828    0.000300979              1
1265449        1265449       -139.828    3.85822e-05              1
1265809        1265809       -139.829    0.000750334              1
1268669        1268669       -139.829    7.19394e-07              1
1270088        1270088       -139.834     0.00517787              1
1275730        1275730       -139.837     0.00318867              1
1276099        1276099       -139.837    3.96889e-06              1
1278480        1278480       -139.838    0.000129959              1
1284549        1284549       -139.838    0.000246151              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1287682        1287682       -139.838    4.57467e-06              1
1288442        1288442       -139.838    7.62918e-05              1
1290937        1290937       -139.838    2.13481e-05              1
1298610        1298610       -139.841     0.00319126              1
1302479        1302479       -139.841     0.00027554              1
1306956        1306956       -139.841    3.24822e-05              1
1309972        1309972       -139.844     0.00238725              1
1311415        1311415       -139.845    0.000676246              1
1312159        1312159       -139.845    0.000105207              1
1313476        1313476       -139.846     0.00109194              1
1315028        1315028       -139.848     0.00187422              1
1316036        1316036       -139.848    0.000473559              1
1319186        1319186       -139.849    0.000478994              1
1320054        1320054       -139.849    0.000111463              1
1326834        1326834       -139.849    2.43283e-05              1
1336047        1336047       -139.849     2.7639e-05              1
1337486        1337486       -139.849     6.1553e-05              1
1338353        1338353       -139.849    0.000643096              1
1342962        1342962        -139.85     0.00026551              1
1343256        1343256        -139.85     5.6008e-05              1
1347160        1347160        -139.85    0.000747417              1
1347648        1347648       -139.851    4.06396e-05              1
1351029        1351029       -139.851    6.90086e-05              1
1351569        1351569       -139.851    0.000222129              1
1352210        1352210       -139.851    5.49062e-05              1
1355016        1355016       -139.851      8.321e-06              1
1355301        1355301       -139.851    0.000305757              1
1357761        1357761       -139.851    0.000175356              1
1359458        1359458       -139.852    0.000275128              1
1363094        1363094       -139.852    0.000200573              1
1365872        1365872       -139.852    0.000126574              1
1366639        1366639       -139.852    6.67372e-06              1
1367389        1367389       -139.852    3.96984e-05              1
1367817        1367817       -139.853    0.000580293              1
1370179        1370179       -139.853    5.25182e-05              1
1371268        1371268       -139.853     7.8766e-07              1
1375589        1375589       -139.853    0.000175827              1
1375657        1375657       -139.853    0.000163772              1
1376501        1376501       -139.853    7.51362e-06              1
1377987        1377987       -139.854     0.00133426              1
1380503        1380503       -139.854    0.000143313              1
1385117        1385117       -139.855    9.52458e-05              1
1385937        1385937       -139.855    2.81808e-05              1
1389699        1389699       -139.855     0.00012656              1
1392707        1392707       -139.855    0.000482583              1
1393507        1393507       -139.856    0.000360481              1
1397482        1397482       -139.856    3.19405e-05              1
1398347        1398347       -139.856    2.21138e-05              1
1401402        1401402       -139.856    0.000564139              1
1401588        1401588       -139.856    6.34112e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1407415        1407415       -139.857    0.000574776              1
1409317        1409317       -139.857    2.21415e-05              1
1409672        1409672       -139.857     0.00014181              1
1414958        1414958       -139.857     3.2465e-05              1
1415828        1415828       -139.857    0.000328107              1
1417146        1417146       -139.857     5.9065e-06              1
1422905        1422905       -139.858    0.000178074              1
1427028        1427028       -139.858    0.000160406              1
1438140        1438140       -139.858    9.65441e-05              1
1442329        1442329       -139.858    5.58776e-06              1
1443883        1443883       -139.858    0.000250806              1
1451693        1451693       -139.859    0.000658799              1
1454573        1454573       -139.859    0.000156412              1
1457085        1457085       -139.859    4.96661e-06              1
1459905        1459905       -139.861     0.00178093              1
1467878        1467878       -139.861    0.000783766              1
1469176        1469176       -139.863     0.00112768              1
1469664        1469664       -139.863     9.5271e-05              1
1473833        1473833       -139.864    0.000918527              1
1476388        1476388       -139.864    7.63848e-05              1
1477361        1477361       -139.864    0.000665641              1
1488631        1488631       -139.865    0.000526542              1
1490495        1490495       -139.865    0.000481559              1
1496561        1496561       -139.865    0.000157674              1
1498179        1498179       -139.866    0.000716282              1
1499197        1499197       -139.866    0.000120119              1
1499283        1499283       -139.866    2.86182e-05              1
1501526        1501526       -139.866    8.40171e-05              1
1504517        1504517       -139.867    0.000457666              1
1508237        1508237       -139.868      0.0015344              1
1509743        1509743       -139.869    0.000240434              1
1514146        1514146       -139.869    1.79601e-05              1
1516000        1516000       -139.869     9.7888e-08              1
1519507        1519507       -139.869    0.000354436              1
1519694        1519694       -139.869    5.20639e-05              1
1528537        1528537       -139.869    0.000348681              1
1532742        1532742       -139.873     0.00343888              1
1538852        1538852       -139.873    2.80652e-06              1
1540656        1540656       -139.873    1.65231e-05              1
1540753        1540753       -139.876      0.0030071              1
1542209        1542209       -139.876    0.000364934              1
1545203        1545203       -139.876    5.24495e-05              1
1545906        1545906       -139.876    7.94391e-05              1
1547051        1547051       -139.877    0.000143026              1
1547100        1547100       -139.877    0.000879023              1
1548128        1548128       -139.877    8.22825e-06              1
1550432        1550432       -139.878    0.000399054              1
1556159        1556159       -139.878    0.000409815              1
1559863        1559863       -139.878    2.56724e-05              1
1560605        1560605       -139.878    5.51421e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1571216        1571216       -139.879    0.000491266              1
1573351        1573351       -139.879    0.000170891              1
1578668        1578668       -139.879    0.000144942              1
1580287        1580287       -139.879    0.000305559              1
1584431        1584431       -139.879    4.81442e-06              1
1585096        1585096       -139.879    3.36089e-05              1
1589579        1589579        -139.88    0.000139178              1
1589918        1589918        -139.88    4.52556e-06              1
1598989        1598989        -139.88    3.39383e-05              1
1599731        1599731        -139.88    0.000195234              1
1600709        1600709        -139.88    0.000179623              1
1602370        1602370        -139.88    8.77273e-05              1
1610195        1610195       -139.881      0.0004247              1
1611420        1611420       -139.881    0.000382864              1
1616435        1616435       -139.881    7.33983e-05              1
1619136        1619136       -139.882    0.000665898              1
1621965        1621965       -139.882    0.000739529              1
1624537        1624537       -139.883    0.000134518              1
1626171        1626171       -139.884     0.00117567              1
1641823        1641823       -139.884    0.000119172              1
1645822        1645822       -139.884    0.000363173              1
1650203        1650203       -139.885    0.000388652              1
1650668        1650668       -139.885    4.67066e-06              1
1654216        1654216       -139.885    1.27082e-07              1
1677192        1677192       -139.885    0.000671462              1
1680960        1680960       -139.885    0.000120936              1
1687682        1687682       -139.888     0.00273265              1
1699993        1699993       -139.889    0.000542235              1
1707221        1707221       -139.889    1.01912e-05              1
1707675        1707675       -139.889    0.000228665              1
1716118        1716118       -139.889    0.000220871              1
1717668        1717668       -139.889    1.39568e-05              1
1718189        1718189       -139.889    5.64869e-05              1
1719792        1719792       -139.889    7.33252e-05              1
1722462        1722462       -139.889     8.6294e-10              1
1724057        1724057        -139.89    0.000359638              1
1725030        1725030        -139.89    0.000274825              1
1730519        1730519       -139.894     0.00461572              1
1735090        1735090       -139.895    0.000178696              1
1738792        1738792       -139.895    0.000315899              1
1746401        1746401       -139.895    3.13505e-06              1
1749693        1749693       -139.896    0.000553505              1
1750439        1750439       -139.896      1.891e-05              1
1751047        1751047       -139.896    0.000162313              1
1751511        1751511       -139.896    0.000247157              1
1756464        1756464       -139.896    3.84278e-05              1
1760654        1760654       -139.896    0.000158626              1
1764720        1764720       -139.896    0.000273435              1
1767622        1767622       -139.902     0.00509095              1
1767796        1767796       -139.902    0.000358616              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1768111        1768111       -139.902     3.6074e-05              1
1769682        1769682       -139.902    1.30148e-05              1
1770929        1770929       -139.902     5.3609e-06              1
1783508        1783508       -139.902    6.60328e-05              1
1785377        1785377       -139.902     3.7866e-05              1
1785671        1785671       -139.902    0.000143382              1
1791870        1791870       -139.902    2.31748e-05              1
1795710        1795710       -139.902    3.35291e-05              1
1798147        1798147       -139.902    0.000111108              1
1800038        1800038       -139.902    3.20132e-05              1
1801282        1801282       -139.903    0.000268192              1
1804264        1804264       -139.903    4.25548e-05              1
1809276        1809276       -139.903    0.000300446              1
1814044        1814044       -139.903    1.46486e-05              1
1816207        1816207       -139.904    0.000703875              1
1817500        1817500       -139.904    0.000392471              1
1820401        1820401       -139.904    0.000213718              1
1821221        1821221       -139.904    5.35041e-05              1
1822769        1822769       -139.905    0.000151595              1
1828499        1828499       -139.905    2.56184e-05              1
1838765        1838765       -139.905    3.24343e-05              1
1839320        1839320       -139.905    0.000127822              1
1841299        1841299       -139.905    8.87289e-07              1
1843640        1843640       -139.905    6.79147e-06              1
1848952        1848952       -139.905    4.15699e-05              1
1850498        1850498       -139.905    7.98014e-05              1
1864995        1864995       -139.905    1.49367e-05              1
1867843        1867843       -139.905    6.64653e-05              1
1867926        1867926       -139.905    0.000175936              1
1873531        1873531       -139.905    8.47797e-05              1
1877989        1877989       -139.905    2.02488e-05              1
1886920        1886920       -139.905    0.000137392              1
1887982        1887982       -139.905    2.33021e-06              1
1893913        1893913       -139.905    2.55957e-05              1
1894850        1894850       -139.906    0.000187666              1
1903964        1903964       -139.906    8.24473e-05              1
1905929        1905929       -139.906    1.63621e-05              1
1906801        1906801       -139.906    0.000370098              1
1909526        1909526       -139.906     8.2101e-07              1
1910613        1910613       -139.906    1.37266e-06              1
1926189        1926189       -139.906    2.71383e-05              1
1931961        1931961       -139.906    8.39637e-05              1
1942573        1942573       -139.907    0.000771373              1
1946583        1946583       -139.907    1.60006e-05              1
1946999        1946999       -139.907    7.40555e-05              1
1957855        1957855       -139.907    1.06894e-06              1
1958080        1958080       -139.907    0.000195409              1
1963446        1963446       -139.907    7.60912e-06              1
1964526        1964526       -139.907    1.65585e-05              1
1977211        1977211       -139.907    0.000191409              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
1988680        1988680       -139.908    0.000729223              1
2005418        2005418       -139.909    0.000412433              1
2011083        2011083       -139.909    4.76422e-05              1
2019548        2019548       -139.909    0.000115252              1
2020001        2020001       -139.909    2.06751e-05              1
2032504        2032504       -139.909    0.000471198              1
2033342        2033342       -139.909    7.02463e-05              1
2033358        2033358       -139.909    8.37589e-06              1
2035346        2035346        -139.91    0.000314393              1
2046116        2046116        -139.91    0.000285852              1
2048006        2048006        -139.91    2.39041e-05              1
2049513        2049513        -139.91    5.24793e-05              1
2050323        2050323        -139.91    0.000185181              1
2050564        2050564        -139.91    0.000159238              1
2051116        2051116       -139.911    0.000353906              1
2054013        2054013       -139.911    1.54477e-06              1
2055411        2055411       -139.911    0.000789854              1
2059100        2059100       -139.912    0.000189351              1
2063528        2063528       -139.912    0.000548914              1
2064440        2064440       -139.913    0.000426887              1
2071706        2071706       -139.913    5.48535e-06              1
2078000        2078000       -139.913    0.000155373              1
2080439        2080439       -139.913    0.000346026              1
2081547        2081547       -139.915     0.00158485              1
2081952        2081952       -139.915    3.14626e-06              1
2082591        2082591       -139.915    0.000500082              1
2086625        2086625       -139.916    0.000692349              1
2091639        2091639       -139.916    0.000377091              1
2094648        2094648       -139.916    1.77559e-05              1
2100134        2100134       -139.917    0.000669102              1
2102236        2102236       -139.917    8.70694e-06              1
2105873        2105873       -139.917    0.000311891              1
2116914        2116914       -139.917    0.000100466              1
2122369        2122369       -139.917    1.27312e-06              1
2132958        2132958       -139.917    2.32686e-05              1
2142667        2142667       -139.918    0.000276696              1
2148221        2148221       -139.918    5.47906e-05              1
2149717        2149717       -139.918    1.77278e-06              1
2156230        2156230       -139.918    0.000123235              1
2173347        2173347       -139.918    9.92206e-07              1
2175078        2175078       -139.918    0.000114881              1
2175213        2175213       -139.918    0.000244291              1
2187463        2187463       -139.918    2.21082e-05              1
2190498        2190498       -139.918    1.10799e-05              1
2197501        2197501        -139.92     0.00130425              1
2210134        2210134        -139.92    0.000163444              1
2210610        2210610        -139.92    2.06194e-05              1
2216665        2216665        -139.92     1.3758e-05              1
2228968        2228968        -139.92    1.10894e-05              1
2234497        2234497        -139.92    0.000290646              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2239564        2239564        -139.92    7.55527e-05              1
2241275        2241275        -139.92    6.28826e-05              1
2241315        2241315        -139.92    1.39509e-05              1
2254143        2254143        -139.92    3.20976e-05              1
2262125        2262125       -139.921    0.000389146              1
2264837        2264837       -139.921    0.000263662              1
2267899        2267899       -139.921    0.000294617              1
2275211        2275211       -139.921    0.000165386              1
2276796        2276796       -139.922    0.000565996              1
2278199        2278199       -139.922     0.00021929              1
2282229        2282229       -139.922    2.36198e-05              1
2284487        2284487       -139.922    5.07561e-05              1
2287990        2287990       -139.923    0.000502134              1
2292898        2292898       -139.923    0.000339507              1
2293948        2293948       -139.924    0.000521378              1
2304161        2304161       -139.924    2.63837e-05              1
2319059        2319059       -139.924    1.17357e-05              1
2324993        2324993       -139.924    2.29257e-06              1
2333792        2333792       -139.924    0.000211671              1
2334816        2334816       -139.924    2.21285e-05              1
2337916        2337916       -139.924     2.5627e-05              1
2340744        2340744       -139.924    0.000138166              1
2343920        2343920       -139.924    7.88638e-05              1
2345165        2345165       -139.924     2.2847e-07              1
2346056        2346056       -139.924    3.28173e-06              1
2358698        2358698       -139.924    6.62867e-06              1
2371596        2371596       -139.925    0.000614862              1
2387078        2387078       -139.925     0.00028358              1
2387468        2387468       -139.925    4.20839e-05              1
2393276        2393276       -139.925    0.000354763              1
2396108        2396108       -139.925    1.32747e-05              1
2396633        2396633       -139.927     0.00154691              1
2397329        2397329       -139.927    0.000149693              1
2399559        2399559       -139.927    7.47175e-05              1
2403247        2403247       -139.927    9.49616e-06              1
2406163        2406163       -139.928    0.000586264              1
2408863        2408863       -139.928    0.000118246              1
2418422        2418422       -139.928    6.08098e-05              1
2437635        2437635       -139.928    1.10199e-05              1
2443503        2443503       -139.928    0.000369743              1
2445440        2445440       -139.929    0.000153056              1
2450422        2450422       -139.929    0.000477062              1
2462866        2462866       -139.929    0.000505564              1
2466020        2466020       -139.929    5.21504e-06              1
2470346        2470346        -139.93    4.72571e-05              1
2480741        2480741        -139.93     5.7068e-06              1
2481988        2481988        -139.93    0.000457401              1
2488824        2488824        -139.93    0.000129779              1
2490368        2490368        -139.93    8.26454e-05              1
2493557        2493557        -139.93    0.000253616              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2498553        2498553        -139.93    6.32908e-06              1
2509094        2509094       -139.931    7.39075e-05              1
2518235        2518235       -139.931    2.36186e-05              1
2524381        2524381       -139.931    0.000116103              1
2527540        2527540       -139.931    0.000135495              1
2529630        2529630       -139.931    9.33213e-06              1
2529804        2529804       -139.931    2.93054e-05              1
2531547        2531547       -139.932    0.000654711              1
2538111        2538111       -139.932    0.000104942              1
2538763        2538763       -139.933     0.00153399              1
2546645        2546645       -139.933    5.59475e-05              1
2549332        2549332       -139.933    2.13373e-05              1
2555569        2555569       -139.933    4.82974e-05              1
2576043        2576043       -139.933    0.000119626              1
2576791        2576791       -139.934    9.34386e-05              1
2576969        2576969       -139.934    5.34951e-05              1
2591186        2591186       -139.934    6.32956e-05              1
2609922        2609922       -139.934    8.20888e-05              1
2613514        2613514       -139.934    0.000122721              1
2620563        2620563       -139.934    3.17709e-05              1
2621564        2621564       -139.934    0.000221101              1
2626176        2626176       -139.935    0.000603444              1
2626352        2626352       -139.935    3.28185e-05              1
2639770        2639770       -139.935    0.000131393              1
2639986        2639986       -139.936    0.000734475              1
2643916        2643916       -139.936    0.000297151              1
2644994        2644994       -139.936    9.41098e-06              1
2645134        2645134       -139.936    0.000336493              1
2660525        2660525       -139.936    0.000148496              1
2668587        2668587       -139.936     9.5186e-05              1
2691693        2691693       -139.936    1.16428e-05              1
2694571        2694571       -139.937    8.15587e-05              1
2698989        2698989       -139.937    9.14867e-06              1
2703702        2703702       -139.937    0.000485492              1
2711953        2711953       -139.937    0.000214346              1
2712689        2712689       -139.937    2.42125e-05              1
2713624        2713624       -139.937    9.22917e-06              1
2713988        2713988       -139.937    3.52042e-06              1
2720050        2720050       -139.937    0.000114211              1
2725436        2725436       -139.938    0.000242318              1
2729538        2729538       -139.938    8.46749e-05              1
2733480        2733480       -139.938    2.79269e-05              1
2735807        2735807       -139.938    0.000146848              1
2735836        2735836       -139.938    1.16532e-06              1
2739681        2739681       -139.938    0.000144893              1
2743637        2743637       -139.938    1.44178e-05              1
2749418        2749418       -139.938    4.74146e-05              1
2760522        2760522       -139.938    1.08153e-05              1
2767286        2767286       -139.938    7.49998e-05              1
2784222        2784222       -139.938    6.75589e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
2785058        2785058       -139.939    0.000350155              1
2787217        2787217       -139.939    4.65708e-06              1
2793322        2793322       -139.939    0.000130671              1
2797820        2797820       -139.939    3.08669e-05              1
2799172        2799172        -139.94    0.000789285              1
2805205        2805205        -139.94    4.21795e-05              1
2807979        2807979        -139.94    2.84757e-06              1
2810361        2810361        -139.94    3.55485e-06              1
2816329        2816329        -139.94     0.00057576              1
2816997        2816997        -139.94    1.92949e-05              1
2819630        2819630        -139.94    6.71958e-05              1
2821670        2821670       -139.941    0.000206614              1
2823136        2823136       -139.941    2.03491e-05              1
2828216        2828216       -139.941    6.83842e-05              1
2828569        2828569       -139.941    8.99332e-06              1
2829260        2829260       -139.941    0.000221564              1
2832284        2832284       -139.941     4.5842e-06              1
2833999        2833999       -139.941    0.000127855              1
2838735        2838735       -139.941    0.000492023              1
2838863        2838863       -139.942    0.000117899              1
2841874        2841874       -139.942    6.88947e-05              1
2847125        2847125       -139.942     0.00013197              1
2851001        2851001       -139.942     8.4345e-07              1
2853992        2853992       -139.942    9.73119e-05              1
2854860        2854860       -139.942    2.27222e-05              1
2874709        2874709       -139.942    8.61416e-06              1
2876967        2876967       -139.942    4.38107e-06              1
2881139        2881139       -139.942    3.68637e-05              1
2885831        2885831       -139.942    2.27471e-05              1
2898192        2898192       -139.942    0.000454502              1
2903999        2903999       -139.942    5.52367e-06              1
2928796        2928796       -139.943    0.000107135              1
2931156        2931156       -139.943    8.38565e-05              1
2932717        2932717       -139.943    4.11349e-06              1
2938759        2938759       -139.943    2.94264e-06              1
2946316        2946316       -139.943    1.53233e-05              1
2954810        2954810       -139.943    2.25557e-05              1
2973066        2973066       -139.943    3.02206e-05              1
2974387        2974387       -139.943    3.55086e-05              1
2977371        2977371       -139.943    0.000340275              1
2980080        2980080       -139.943    1.82461e-05              1
2997489        2997489       -139.943    7.77617e-05              1
2998548        2998548       -139.943    0.000191475              1
3007468        3007468       -139.944    0.000362404              1
3016689        3016689       -139.944    2.69692e-05              1
3020173        3020173       -139.944    8.60654e-06              1
3033824        3033824       -139.944    0.000278854              1
3034587        3034587       -139.944    2.31566e-06              1
3051191        3051191       -139.944    0.000373824              1
3053345        3053345       -139.944    5.67252e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
3053383        3053383       -139.944     3.6582e-06              1
3053718        3053718       -139.945    9.38478e-05              1
3065260        3065260       -139.945    4.86076e-05              1
3068752        3068752       -139.945    0.000249295              1
3069465        3069465       -139.945    7.93182e-06              1
3076971        3076971       -139.945    3.64057e-05              1
3082230        3082230       -139.945    9.84036e-06              1
3084274        3084274       -139.945    0.000122785              1
3091021        3091021       -139.945    0.000187453              1
3092903        3092903       -139.945    1.81101e-05              1
3093567        3093567       -139.945    0.000234312              1
3097617        3097617       -139.945    2.10081e-05              1
3112814        3112814       -139.946    7.41673e-05              1
3114362        3114362       -139.946    0.000151612              1
3119878        3119878       -139.946    0.000142872              1
3125578        3125578       -139.946    0.000121463              1
3128695        3128695       -139.946     1.5297e-05              1
3131865        3131865       -139.946     8.5073e-05              1
3144932        3144932       -139.947    0.000488171              1
3152016        3152016       -139.947    8.80629e-05              1
3158758        3158758       -139.947    9.00649e-05              1
3178776        3178776       -139.947    0.000354781              1
3187875        3187875       -139.947    0.000146501              1
3193859        3193859       -139.947    8.82848e-05              1
3197782        3197782       -139.947    4.76539e-06              1
3199357        3199357       -139.948    0.000231699              1
3204362        3204362       -139.948    0.000176707              1
3220467        3220467       -139.948    8.39789e-06              1
3222488        3222488       -139.948    0.000189334              1
3229237        3229237       -139.948    1.07429e-07              1
3233384        3233384       -139.948    2.37778e-05              1
3234956        3234956       -139.948    9.17152e-07              1
3238119        3238119       -139.948    0.000262089              1
3246338        3246338       -139.949     0.00048527              1
3258798        3258798       -139.949    7.45173e-05              1
3259878        3259878       -139.949    2.97437e-05              1
3272586        3272586       -139.949    1.43813e-05              1
3287100        3287100       -139.949    1.20198e-05              1
3290578        3290578       -139.949    8.54661e-06              1
3297344        3297344       -139.949    1.02295e-05              1
3309155        3309155       -139.949    8.45706e-06              1
3309877        3309877       -139.949    0.000240618              1
3312506        3312506       -139.949    9.89236e-06              1
3320079        3320079       -139.949    0.000110501              1
3322199        3322199        -139.95    0.000397043              1
3325149        3325149        -139.95      3.203e-06              1
3342358        3342358        -139.95    1.41992e-06              1
3357610        3357610        -139.95    1.13376e-05              1
3360015        3360015        -139.95    6.56348e-05              1
3362742        3362742        -139.95    0.000130232              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
3385923        3385923        -139.95    6.09927e-07              1
3396339        3396339        -139.95    3.77564e-05              1
3401297        3401297        -139.95    2.16993e-05              1
3411708        3411708        -139.95    9.27246e-06              1
3423106        3423106       -139.951    0.000624968              1
3428954        3428954       -139.951    5.85483e-06              1
3432781        3432781       -139.951    3.21837e-05              1
3440897        3440897       -139.951    1.15038e-05              1
3442532        3442532       -139.951    2.91308e-05              1
3467496        3467496       -139.951     6.3914e-05              1
3467722        3467722       -139.951    1.87271e-05              1
3469703        3469703       -139.951     2.6764e-05              1
3470099        3470099       -139.951    5.36121e-05              1
3471965        3471965       -139.951    0.000230879              1
3474299        3474299       -139.951     1.1984e-05              1
3500484        3500484       -139.951    0.000180877              1
3506461        3506461       -139.951    0.000130729              1
3512875        3512875       -139.951    5.23911e-05              1
3527388        3527388       -139.952    0.000332916              1
3528777        3528777       -139.952    7.29796e-07              1
3528825        3528825       -139.952    4.40297e-06              1
3536334        3536334       -139.952    0.000267837              1
3536949        3536949       -139.953    0.000882963              1
3538362        3538362       -139.953     5.9143e-05              1
3539983        3539983       -139.953    2.09956e-05              1
3554427        3554427       -139.953    0.000138256              1
3556677        3556677       -139.954    0.000576334              1
3589032        3589032       -139.954    2.85334e-06              1
3599438        3599438       -139.954    0.000260769              1
3603920        3603920       -139.954    1.95171e-05              1
3607524        3607524       -139.954     9.1946e-06              1
3607888        3607888       -139.954    7.34549e-06              1
3615903        3615903       -139.954    2.74079e-05              1
3619282        3619282       -139.954    4.39333e-05              1
3620527        3620527       -139.954    7.22306e-05              1
3627898        3627898       -139.954    2.02303e-05              1
3633559        3633559       -139.954    2.98298e-06              1
3646087        3646087       -139.954     5.1257e-05              1
3650971        3650971       -139.954     3.2996e-05              1
3653935        3653935       -139.954    4.65381e-05              1
3658099        3658099       -139.954    8.84391e-05              1
3660138        3660138       -139.954    2.93969e-05              1
3663809        3663809       -139.955    0.000199022              1
3686154        3686154       -139.955     0.00015181              1
3688446        3688446       -139.955    0.000131572              1
3689297        3689297       -139.955    8.47873e-06              1
3693860        3693860       -139.955    1.07325e-05              1
3694582        3694582       -139.955    3.96142e-05              1
3698514        3698514       -139.955    3.09421e-06              1
3705096        3705096       -139.955    2.10036e-05              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
3721238        3721238       -139.955    0.000441333              1
3721897        3721897       -139.955    2.95463e-05              1
3724975        3724975       -139.956    0.000111681              1
3735932        3735932       -139.956    2.28567e-05              1
3736097        3736097       -139.956    8.51525e-05              1
3748614        3748614       -139.956    4.35136e-05              1
3758698        3758698       -139.956    0.000279139              1
3767665        3767665       -139.956    6.61014e-06              1
3774775        3774775       -139.956    3.60764e-05              1
3775067        3775067       -139.956       1.48e-05              1
3786546        3786546       -139.956    1.01383e-05              1
3809807        3809807       -139.956    0.000201392              1
3812365        3812365       -139.956    4.83987e-05              1
3813223        3813223       -139.957    0.000343185              1
3817812        3817812       -139.957    0.000635493              1
3820093        3820093       -139.957    2.33203e-06              1
3821387        3821387       -139.957    8.40656e-05              1
3823970        3823970       -139.957     8.6391e-05              1
3828010        3828010       -139.958    0.000341444              1
3835765        3835765       -139.958    1.57936e-05              1
3856723        3856723       -139.958    0.000253529              1
3860905        3860905       -139.958    1.15202e-05              1
3863334        3863334       -139.958    1.84972e-06              1
3887308        3887308       -139.958    5.39121e-05              1
3888183        3888183       -139.958    0.000298377              1
3917336        3917336       -139.959     0.00013351              1
3919601        3919601       -139.959     6.1809e-07              1
3937513        3937513       -139.959    6.09068e-06              1
3938181        3938181       -139.959    7.35194e-05              1
3945384        3945384       -139.959    4.60234e-05              1
3946772        3946772       -139.959    1.47189e-05              1
3948750        3948750       -139.959     0.00019333              1
3953230        3953230       -139.959    6.61858e-05              1
3959051        3959051       -139.959     0.00028313              1
3961263        3961263       -139.959    0.000181149              1
3976588        3976588       -139.959    4.22012e-05              1
3990280        3990280        -139.96    0.000291245              1
4012536        4012536        -139.96    6.56856e-06              1
4017471        4017471        -139.96    0.000136362              1
4022862        4022862        -139.96    3.28701e-05              1
4037036        4037036        -139.96    1.63714e-06              1
4039843        4039843        -139.96    2.20953e-05              1
4052031        4052031        -139.96    3.65225e-06              1
4068660        4068660        -139.96    4.57262e-05              1
4072044        4072044        -139.96    9.96193e-05              1
4085369        4085369        -139.96    1.25151e-05              1
4097872        4097872        -139.96    5.78346e-05              1
4105214        4105214        -139.96    2.63294e-05              1
4132412        4132412        -139.96    4.50244e-05              1
4142848        4142848        -139.96    1.02997e-06              1

   Gen:        Fevals:          Best:   Improvement:     Mutations:
4155719        4155719        -139.96    8.93631e-06              1
4161079        4161079        -139.96    5.84028e-05              1
4166760        4166760        -139.96    1.84418e-05              1
4167804        4167804        -139.96    1.91172e-05              1
4168702        4168702        -139.96    5.85549e-07              1
4172776        4172776        -139.96    6.87005e-05              1
4186336        4186336        -139.96    3.81956e-06              1
4187111        4187111       -139.961    0.000174847              1
4198875        4198875       -139.961    1.71825e-05              1
4208907        4208907       -139.961    6.98586e-06              1
4216983        4216983       -139.961    7.46375e-05              1
4224927        4224927       -139.961    4.74803e-05              1
4231732        4231732       -139.961      6.809e-05              1
4238577        4238577       -139.961    1.30943e-06              1
4238807        4238807       -139.961    2.43769e-06              1
4248520        4248520       -139.961    2.61568e-06              1
4259348        4259348       -139.961    1.95539e-05              1
4263350        4263350       -139.961    1.79685e-05              1
4277383        4277383       -139.961    2.04469e-05              1
4296781        4296781       -139.961    0.000138726              1
4298129        4298129       -139.961    1.48515e-05              1
4300969        4300969       -139.961    1.33672e-05              1
4312106        4312106       -139.961    1.22834e-06              1
4322152        4322152       -139.961    3.54796e-06              1
4346156        4346156       -139.961    4.57442e-05              1
4349266        4349266       -139.961    4.63455e-05              1
4351153        4351153       -139.961    0.000127564              1
4352385        4352385       -139.961     2.3559e-06              1
4356574        4356574       -139.961    1.85659e-05              1
4360014        4360014       -139.961    1.07966e-05              1
4364425        4364425       -139.961    9.73732e-05              1
4378253        4378253       -139.961    5.75029e-06              1
4386632        4386632       -139.961    5.65577e-05              1
4408241        4408241       -139.961    3.44162e-05              1
4413309        4413309       -139.961    9.32415e-07              1
4413346        4413346       -139.961    2.70903e-06              1
4423814        4423814       -139.961    1.62957e-06              1
4445983        4445983       -139.962    9.16183e-05              1
4452929        4452929       -139.962    9.16163e-07              1
4454395        4454395       -139.962    2.73885e-05              1
4456090        4456090       -139.962    0.000131636              1
4457182        4457182       -139.962    0.000384206              1
4462662        4462662       -139.962    0.000222978              1
4464806        4464806       -139.962    2.04615e-05              1
4467448        4467448       -139.963    0.000170791              1
